"icd","icddesc","icdvers","icddate","hcc","rxhcc","inhcc","inrxhcc","year"
"73712","Postlaminectomy Kyphosis",9,1/1/1991,,"45","No","Yes",2007
"73719","Kyphosis Nec",9,1/1/1991,,"45","No","Yes",2007
"7372","Lordosis*",9,1/1/1991,,"45","No","Yes",2007
"73720","Lordosis Nos",9,1/1/1991,,"45","No","Yes",2007
"73721","Postlaminectomy Lordosis",9,1/1/1991,,"45","No","Yes",2007
"73722","Oth Postsurgery Lordosis",9,1/1/1991,,"45","No","Yes",2007
"73729","Lordosis Nec",9,1/1/1991,,"45","No","Yes",2007
"7373","Scoliosis*",9,1/1/1991,,"45","No","Yes",2007
"73730","Idiopathic Scoliosis",9,1/1/1991,,"45","No","Yes",2007
"73731","Resolv Idiopath Scolios",9,1/1/1991,,"45","No","Yes",2007
"73732","Progr Idiopath Scoliosis",9,1/1/1991,,"45","No","Yes",2007
"73733","Radiation Scoliosis",9,1/1/1991,,"45","No","Yes",2007
"73734","Thoracogenic Scoliosis",9,1/1/1991,,"45","No","Yes",2007
"73739","Scoliosis Nec",9,1/1/1991,,"45","No","Yes",2007
"7374","Spinal Curvat In Oth Dis*",9,1/1/1991,,"45","No","Yes",2007
"73740","Spin Curv Nos In Oth Dis",9,1/1/1991,,"45","No","Yes",2007
"73741","Kyphosis In Oth Dis",9,1/1/1991,,"45","No","Yes",2007
"73742","Lordosis In Oth Dis",9,1/1/1991,,"45","No","Yes",2007
"73743","Scoliosis In Oth Dis",9,1/1/1991,,"45","No","Yes",2007
"7378","Curvature Of Spine Nec",9,1/1/1991,,"45","No","Yes",2007
"7379","Curvature Of Spine Nos",9,1/1/1991,,"45","No","Yes",2007
"7384","Acq Spondylolisthesis",9,1/1/1991,,"45","No","Yes",2007
"7385","Other Acq Back Deformity",9,1/1/1991,,"45","No","Yes",2007
"740","Anencephalus/Simil Anom*",9,1/1/1991,"69","77","Yes","Yes",2007
"7400","Anencephalus",9,1/1/1991,"69","77","Yes","Yes",2007
"7401","Craniorachischisis",9,1/1/1991,"69","77","Yes","Yes",2007
"7402","Iniencephaly",9,1/1/1991,"69","77","Yes","Yes",2007
"741","Spina Bifida*",9,1/1/1991,"69","77","Yes","Yes",2007
"7410","Spina Bif W Hydrocephal*",9,1/1/1991,"69","77","Yes","Yes",2007
"74100","Spin Bif W Hydroceph Nos",9,1/1/1991,"69","77","Yes","Yes",2007
"74101","Spin Bif W Hydrceph-Cerv",9,1/1/1991,"69","77","Yes","Yes",2007
"74102","Spin Bif W Hydrceph-Dors",9,1/1/1991,"69","77","Yes","Yes",2007
"74103","Spin Bif W Hydrceph-Lumb",9,1/1/1991,"69","77","Yes","Yes",2007
"7419","Spina Bifida*",9,1/1/1991,"69","77","Yes","Yes",2007
"74190","Spina Bifida",9,1/1/1991,"69","77","Yes","Yes",2007
"74191","Spina Bifida-Cerv",9,1/1/1991,"69","77","Yes","Yes",2007
"74192","Spina Bifida-Dorsal",9,1/1/1991,"69","77","Yes","Yes",2007
"74193","Spina Bifida-Lumbar",9,1/1/1991,"69","77","Yes","Yes",2007
"742","Oth Nervous System Anom*",9,1/1/1991,"69","77","Yes","Yes",2007
"7420","Encephalocele",9,1/1/1991,"69","77","Yes","Yes",2007
"7421","Microcephalus",9,1/1/1991,"69","77","Yes","Yes",2007
"7422","Reduction Deform, Brain",9,1/1/1991,"69","77","Yes","Yes",2007
"7423","Congenital Hydrocephalus",9,1/1/1991,"69","77","Yes","Yes",2007
"7424","Brain Anomaly Nec",9,1/1/1991,"69","77","Yes","Yes",2007
"7425","Spinal Cord Anomaly Nec*",9,1/1/1991,"69","77","Yes","Yes",2007
"74251","Diastematomyelia",9,1/1/1991,"69","77","Yes","Yes",2007
"74253","Hydromyelia",9,1/1/1991,"69","77","Yes","Yes",2007
"74259","Spinal Cord Anomaly Nec",9,1/1/1991,"69","77","Yes","Yes",2007
"7428","Nervous System Anom Nec",9,1/1/1991,"69","77","Yes","Yes",2007
"7429","Nervous System Anom Nos",9,1/1/1991,"69","77","Yes","Yes",2007
"7482","Laryngeal Web",9,1/1/1991,,"113","No","Yes",2007
"7483","Laryngotrach Anomaly Nec",9,1/1/1991,,"113","No","Yes",2007
"7484","Congenital Cystic Lung",9,1/1/1991,,"113","No","Yes",2007
"7486","Other Anomalies Of Lung*",9,1/1/1991,,"113","No","Yes",2007
"74860","Lung Anomaly Nos",9,1/1/1991,,"113","No","Yes",2007
"74861","Congen Bronchiectasis",9,1/1/1991,,"113","No","Yes",2007
"74869","Lung Anomaly Nec",9,1/1/1991,,"113","No","Yes",2007
"7488","Respiratory Anomaly Nec",9,1/1/1991,,"113","No","Yes",2007
"7489","Respiratory Anomaly Nos",9,1/1/1991,,"113","No","Yes",2007
"75314","Polycyst Kid-Autosom Rec",9,1/1/1991,"131","134","Yes","Yes",2007
"7532","Congen Ureteral Obstruct*",9,1/1/1991,,"137","No","Yes",2007
"75320","Obs Dfct Ren Plv&Urt Nos",9,10/1/1997,,"137","No","Yes",2007
"75321","Congen Obst Urtroplv Jnc",9,10/1/1997,,"137","No","Yes",2007
"75322","Cong Obst Ureteroves Jnc",9,10/1/1997,,"137","No","Yes",2007
"75323","Congenital Ureterocele",9,10/1/1997,,"137","No","Yes",2007
"75329","Obst Def Ren Plv&Urt Nec",9,10/1/1997,,"137","No","Yes",2007
"7536","Congen Urethral Stenosis",9,1/1/1991,,"137","No","Yes",2007
"7542","Cong Postural Deformity",9,1/1/1991,,"45","No","Yes",2007
"7561","Anomalies Of Spine*",9,1/1/1991,,"45","No","Yes",2007
"75610","Anomaly Of Spine Nos",9,1/1/1991,,"45","No","Yes",2007
"75611","Lumbosacr Spondylolysis",9,1/1/1991,,"45","No","Yes",2007
"75612","Spondylolisthesis",9,1/1/1991,,"45","No","Yes",2007
"75613","Cong Absence Of Vertebra",9,1/1/1991,,"45","No","Yes",2007
"75614","Hemivertebra",9,1/1/1991,,"45","No","Yes",2007
"75615","Congen Fusion Of Spine",9,1/1/1991,,"45","No","Yes",2007
"75616","Klippel-Feil Syndrome",9,1/1/1991,,"45","No","Yes",2007
"75617","Spina Bifida Occulta",9,1/1/1991,,"45","No","Yes",2007
"75619","Anomaly Of Spine Nec",9,1/1/1991,,"45","No","Yes",2007
"7595","Tuberous Sclerosis",9,1/1/1991,"10",,"Yes","No",2007
"7596","Hamartoses Nec",9,1/1/1991,"10",,"Yes","No",2007
"77181","Nb Septicemia [Sepsis]",9,10/1/2002,"2",,"Yes","No",2007
"78001","Coma",9,1/1/1991,"75",,"Yes","No",2007
"78003","Persistent Vegtv State",9,1/1/1991,"75",,"Yes","No",2007
"7801","Hallucinations",9,1/1/1991,,"57","No","Yes",2007
"7803","Convulsions*",9,1/1/1991,"74","83","Yes","Yes",2007
"78031","Febrile Convulsions",9,10/1/1998,"74","83","Yes","Yes",2007
"78032","Complex febrile convulsio",9,10/1/2006,"74","83","Yes","Yes",2007
"78039","Convulsions Nec",9,10/1/1998,"74","83","Yes","Yes",2007
"78072","FUNCTIONAL QUADRIPLEGIA",9,10/1/2008,"67",,"No","No",2007
"78096","Generalized pain",9,10/1/2006,,"87","No","Yes",2007
"78097","Altered mental status",9,10/1/2006,,"57","No","Yes",2007
"7810","Abn Involun Movement Nec",9,1/1/1991,,"86","No","Yes",2007
"7817","Tetany",9,1/1/1991,,"86","No","Yes",2007
"78491","Postnasal drip",9,10/1/2006,,"129","No","Yes",2007
"78499","Other symptoms involving",9,10/1/2006,,"129","No","Yes",2007
"7854","Gangrene",9,1/1/1991,"104","106","Yes","Yes",2007
"7855","Shock Without Trauma*",9,1/1/1991,"79",,"Yes","No",2007
"78550","Shock Nos",9,1/1/1991,"79",,"Yes","No",2007
"78551","Cardiogenic Shock",9,1/1/1991,"79",,"Yes","No",2007
"78552","Septic Shock",9,10/1/2003,"2",,"Yes","No",2007
"78559","Shock W/O Trauma Nec",9,1/1/1991,"2",,"Yes","No",2007
"7876","Incontinence Of Feces",9,1/1/1991,,"138","No","Yes",2007
"7882","Retention Of Urine*",9,1/1/1991,,"137","No","Yes",2007
"78820","Retention Urine Nos",9,1/1/1991,,"137","No","Yes",2007
"78821","Incmplet Bldder Emptying",9,1/1/1991,,"137","No","Yes",2007
"78829","Oth Spcf Retention Urine",9,1/1/1991,,"137","No","Yes",2007
"7883","Incontinence Of Urine*",9,1/1/1991,,"139","No","Yes",2007
"78830","Urinary Incontinence Nos",9,1/1/1991,,"139","No","Yes",2007
"78831","Urge Incontinence",9,1/1/1991,,"139","No","Yes",2007
"78832","Stress Incontinence Male",9,1/1/1991,,"139","No","Yes",2007
"78833","Mixed Incontinence",9,1/1/1991,,"139","No","Yes",2007
"78834","Incontnce Wo Sensr Aware",9,1/1/1991,,"139","No","Yes",2007
"78835","Post-Void Dribbling",9,1/1/1991,,"139","No","Yes",2007
"78836","Nocturnal Enuresis",9,1/1/1991,,"139","No","Yes",2007
"78837","Continuous Leakage",9,1/1/1991,,"139","No","Yes",2007
"78838","Overflow Incontinence",9,10/1/2004,,"139","No","Yes",2007
"78839","Oth Urinry Incontinence",9,1/1/1991,,"139","No","Yes",2007
"78864","Urinary hesitancy",9,10/1/2006,,"137","No","Yes",2007
"78865","Straining on urination",9,10/1/2006,,"137","No","Yes",2007
"7887","Urethral Discharge",9,1/1/1991,,"139","No","Yes",2007
"79503","Pap Smear Cervix W Lgsil",9,10/1/2004,,"144","No","Yes",2007
"79504","Pap Smear Cervix W Hgsil",9,10/1/2004,,"144","No","Yes",2007
"79505","Cervical (Hpv) Dna Pos",9,10/1/2004,,"144","No","Yes",2007
"79506","Papanicolaou smear of cer",9,10/1/2006,,"144","No","Yes",2007
"798","Sudden Death Cause Unknw*",9,1/1/1991,"79",,"Yes","No",2007
"7980","Sudden Infant Death Synd",9,1/1/1991,"79",,"Yes","No",2007
"7981","Instantaneous Death",9,1/1/1991,"79",,"Yes","No",2007
"7982","Death Within 24 Hr Sympt",9,1/1/1991,"79",,"Yes","No",2007
"7989","Unattended Death",9,1/1/1991,"79",,"Yes","No",2007
"7990","Asphyxia",9,1/1/1991,"79",,"Yes","No",2007
"79901","Asphyxia",9,10/1/2005,"79",,"Yes","No",2007
"79902","Hypoxemia",9,10/1/2005,"79",,"Yes","No",2007
"7991","Respiratory Arrest",9,1/1/1991,"78",,"Yes","No",2007
"7992","Nervousness",9,1/1/1991,,"66","No","Yes",2007
"7994","Cachexia",9,1/1/1991,"21",,"Yes","No",2007
"800","Skull Vault Fracture*",9,1/1/1991,"155",,"Yes","No",2007
"8000","Closed Skull Vault Fx*",9,1/1/1991,"155",,"Yes","No",2007
"80000","Closed Skull Vault Fx",9,1/1/1991,"155",,"Yes","No",2007
"80001","Cl Skull Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80002","Cl Skull Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80003","Cl Skull Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80004","Cl Skl Vlt Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2007
"80005","Cl Skul Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80006","Cl Skull Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80009","Cl Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2007
"8001","Cl Skl Vlt Fx/Cerebr Lac*",9,1/1/1991,"155",,"Yes","No",2007
"80010","Cl Skl Vlt Fx/Cerebr Lac",9,1/1/1991,"155",,"Yes","No",2007
"80011","Cl Skull Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80012","Cl Skull Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80013","Cl Skull Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80014","Cl Skl Vlt Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2007
"80015","Cl Skul Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80016","Cl Skull Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80019","Cl Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2007
"8002","Cl Skl Vlt Fx/Mening Hem*",9,1/1/1991,"155",,"Yes","No",2007
"80020","Cl Skl Vlt Fx/Mening Hem",9,1/1/1991,"155",,"Yes","No",2007
"80021","Cl Skull Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80022","Cl Skull Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80023","Cl Skull Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80024","Cl Skl Vlt Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2007
"80025","Cl Skul Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80026","Cl Skull Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80029","Cl Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2007
"8003","Cl Skull Vlt Fx/Hem Nec*",9,1/1/1991,"155",,"Yes","No",2007
"80030","Cl Skull Vlt Fx/Hem Nec",9,1/1/1991,"155",,"Yes","No",2007
"80031","Cl Skull Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80032","Cl Skull Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80033","Cl Skull Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80034","Cl Skl Vlt Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2007
"80035","Cl Skul Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80036","Cl Skull Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80039","Cl Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2007
"8004","Cl Skl Vlt Fx/Br Inj Nec*",9,1/1/1991,"155",,"Yes","No",2007
"80040","Cl Skl Vlt Fx/Br Inj Nec",9,1/1/1991,"155",,"Yes","No",2007
"80041","Cl Skull Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80042","Cl Skull Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80043","Cl Skull Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80044","Cl Skl Vlt Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2007
"80045","Cl Skul Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80046","Cl Skull Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80049","Cl Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2007
"8005","Opn Skull Vault Fracture*",9,1/1/1991,"155",,"Yes","No",2007
"80050","Opn Skull Vault Fracture",9,1/1/1991,"155",,"Yes","No",2007
"80051","Opn Skul Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80052","Opn Skul Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80053","Opn Skul Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80054","Opn Skl Vlt Fx-Proln Com",9,1/1/1991,"154",,"Yes","No",2007
"80055","Opn Skl Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80056","Opn Skul Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80059","Op Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2007
"8006","Opn Skl Vlt Fx/Cereb Lac*",9,1/1/1991,"155",,"Yes","No",2007
"80060","Opn Skl Vlt Fx/Cereb Lac",9,1/1/1991,"155",,"Yes","No",2007
"80061","Opn Skul Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80062","Opn Skul Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80063","Opn Skul Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80064","Opn Skl Vlt Fx-Proln Com",9,1/1/1991,"154",,"Yes","No",2007
"80065","Opn Skl Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80066","Opn Skul Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80069","Op Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2007
"8007","Opn Skl Vlt Fx/Menin Hem*",9,1/1/1991,"155",,"Yes","No",2007
"80070","Opn Skl Vlt Fx/Menin Hem",9,1/1/1991,"155",,"Yes","No",2007
"80071","Opn Skul Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80072","Opn Skul Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80073","Opn Skul Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80074","Opn Skl Vlt Fx-Proln Com",9,1/1/1991,"154",,"Yes","No",2007
"80075","Opn Skl Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80076","Opn Skul Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80079","Op Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2007
"8008","Opn Skull Vlt Fx/Hem Nec*",9,1/1/1991,"155",,"Yes","No",2007
"80080","Opn Skull Vlt Fx/Hem Nec",9,1/1/1991,"155",,"Yes","No",2007
"80081","Opn Skul Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80082","Opn Skul Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80083","Opn Skul Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80084","Opn Skl Vlt Fx-Proln Com",9,1/1/1991,"154",,"Yes","No",2007
"80085","Opn Skl Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80086","Opn Skul Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80089","Op Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2007
"8009","Op Skl Vlt Fx/Br Inj Nec*",9,1/1/1991,"155",,"Yes","No",2007
"80090","Op Skl Vlt Fx/Br Inj Nec",9,1/1/1991,"155",,"Yes","No",2007
"80091","Opn Skul Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80092","Opn Skul Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80093","Opn Skul Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80094","Opn Skl Vlt Fx-Proln Com",9,1/1/1991,"154",,"Yes","No",2007
"80095","Op Skul Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80096","Opn Skul Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80099","Op Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2007
"801","Skull Base Fracture*",9,1/1/1991,"155",,"Yes","No",2007
"8010","Clos Skull Base Fracture*",9,1/1/1991,"155",,"Yes","No",2007
"80100","Clos Skull Base Fracture",9,1/1/1991,"155",,"Yes","No",2007
"80101","Cl Skul Base Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80102","Cl Skul Base Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80103","Cl Skul Base Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80104","Cl Skl Base Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2007
"80105","Cl Skl Base Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80106","Cl Skul Base Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80109","Cl Skull Base Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2007
"8011","Cl Skl Base Fx/Cereb Lac*",9,1/1/1991,"155",,"Yes","No",2007
"80110","Cl Skl Base Fx/Cereb Lac",9,1/1/1991,"155",,"Yes","No",2007
"80111","Cl Skul Base Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80112","Cl Skul Base Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80113","Cl Skul Base Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80114","Cl Skl Base Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2007
"80115","Cl Skl Base Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80116","Cl Skul Base Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80119","Cl Skull Base Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2007
"8012","Cl Skl Base Fx/Menin Hem*",9,1/1/1991,"155",,"Yes","No",2007
"80120","Cl Skl Base Fx/Menin Hem",9,1/1/1991,"155",,"Yes","No",2007
"80121","Cl Skul Base Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80122","Cl Skul Base Fx/Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80123","Cl Skul Base Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80124","Cl Skl Base Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2007
"80125","Cl Skl Base Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80126","Cl Skul Base Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80129","Cl Skull Base Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2007
"8013","Cl Skull Base Fx/Hem Nec*",9,1/1/1991,"155",,"Yes","No",2007
"80130","Cl Skull Base Fx/Hem Nec",9,1/1/1991,"155",,"Yes","No",2007
"80131","Cl Skul Base Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80132","Cl Skul Base Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80133","Cl Skul Base Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80134","Cl Skl Base Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2007
"80135","Cl Skl Base Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80136","Cl Skul Base Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80139","Cl Skull Base Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2007
"8014","Cl Sk Base Fx/Br Inj Nec*",9,1/1/1991,"155",,"Yes","No",2007
"80140","Cl Sk Base Fx/Br Inj Nec",9,1/1/1991,"155",,"Yes","No",2007
"80141","Cl Skul Base Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80142","Cl Skul Base Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80143","Cl Skul Base Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80144","Cl Skl Base Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2007
"80145","Cl Skl Base Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80146","Cl Skul Base Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80149","Cl Skull Base Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2007
"8015","Open Skull Base Fracture*",9,1/1/1991,"155",,"Yes","No",2007
"80150","Open Skull Base Fracture",9,1/1/1991,"155",,"Yes","No",2007
"80151","Opn Skl Base Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80152","Opn Skl Base Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80153","Opn Skl Base Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80154","Op Skl Base Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2007
"80155","Op Skl Base Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80156","Opn Skl Base Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80159","Opn Skul Base Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2007
"8016","Op Skl Base Fx/Cereb Lac*",9,1/1/1991,"155",,"Yes","No",2007
"80160","Op Skl Base Fx/Cereb Lac",9,1/1/1991,"155",,"Yes","No",2007
"80161","Opn Skl Base Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80162","Opn Skl Base Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80163","Opn Skl Base Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80164","Op Skl Base Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2007
"80165","Op Skl Base Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80166","Opn Skl Base Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80169","Opn Skul Base Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2007
"8017","Op Skl Base Fx/Menin Hem*",9,1/1/1991,"155",,"Yes","No",2007
"80170","Op Skl Base Fx/Menin Hem",9,1/1/1991,"155",,"Yes","No",2007
"80171","Opn Skl Base Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80172","Opn Skl Base Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80173","Opn Skl Base Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80174","Op Skl Base Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2007
"80175","Op Skl Base Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80176","Opn Skl Base Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80179","Opn Skul Base Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2007
"8018","Opn Skul Base Fx/Hem Nec*",9,1/1/1991,"155",,"Yes","No",2007
"80180","Opn Skul Base Fx/Hem Nec",9,1/1/1991,"155",,"Yes","No",2007
"80181","Opn Skl Base Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80182","Opn Skl Base Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80183","Opn Skl Base Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80184","Op Skl Base Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2007
"80185","Op Skl Base Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80186","Opn Skl Base Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80189","Opn Skul Base Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2007
"8019","Op Sk Base Fx/Br Inj Nec*",9,1/1/1991,"155",,"Yes","No",2007
"80190","Op Sk Base Fx/Br Inj Nec",9,1/1/1991,"155",,"Yes","No",2007
"80191","Op Skul Base Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2007
"80192","Opn Skl Base Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2007
"80193","Opn Skl Base Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2007
"80194","Op Skl Base Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2007
"80195","Op Skl Base Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2007
"80196","Opn Skl Base Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2007
"80199","Opn Skul Base Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2007
"8022","Mandible Fracture-Closed*",9,1/1/1991,"155",,"Yes","No",2007
"80220","Mandible Fx Nos-Closed",9,1/1/1991,"155",,"Yes","No",2007
"80221","Fx Condyl Proc Mandib-Cl",9,1/1/1991,"155",,"Yes","No",2007
"80222","Subcondylar Fx Mandib-Cl",9,1/1/1991,"155",,"Yes","No",2007
"80223","Fx Coron Proc Mandib-Cl",9,1/1/1991,"155",,"Yes","No",2007
"80224","Fx Ramus Nos-Closed",9,1/1/1991,"155",,"Yes","No",2007
