"icd","icddesc","icdvers","icddate","hcc","rxhcc","inhcc","inrxhcc","year"
"72768","Rupture Tendon Foot Nec",9,1/1/1991,,"48","No","Yes",2008
"72769","Nontraum Tendon Rupt Nec",9,1/1/1991,,"48","No","Yes",2008
"7278","Dis Synov/Tend/Bursa Nec*",9,1/1/1991,,"48","No","Yes",2008
"72781","Contracture Of Tendon",9,1/1/1991,,"48","No","Yes",2008
"72782","Calcium Deposit Tendon",9,1/1/1991,,"48","No","Yes",2008
"72783","Plica Syndrome",9,10/1/2001,,"48","No","Yes",2008
"72789","Synov/Tend/Bursa Dis Nec",9,1/1/1991,,"48","No","Yes",2008
"7279","Synov/Tend/Bursa Dis Nos",9,1/1/1991,,"48","No","Yes",2008
"728","Dis Of Muscle/Lig/Fascia*",9,1/1/1991,,"48","No","Yes",2008
"7280","Infective Myositis",9,1/1/1991,,"48","No","Yes",2008
"7281","Muscular Calcification*",9,1/1/1991,,"48","No","Yes",2008
"72810","Muscular Calcificat Nos",9,1/1/1991,,"48","No","Yes",2008
"72811","Prog Myositis Ossificans",9,1/1/1991,,"48","No","Yes",2008
"72812","Traum Myositis Ossifican",9,1/1/1991,,"48","No","Yes",2008
"72813","Postop Heterotopic Calc",9,1/1/1991,,"48","No","Yes",2008
"72819","Muscular Calcificat Nec",9,1/1/1991,,"48","No","Yes",2008
"7282","Musc Disuse Atrophy Nec",9,1/1/1991,,"48","No","Yes",2008
"7283","Muscle Disorders Nec",9,1/1/1991,,"48","No","Yes",2008
"7284","Laxity Of Ligament",9,1/1/1991,,"48","No","Yes",2008
"7285","Hypermobility Syndrome",9,1/1/1991,,"48","No","Yes",2008
"7286","Contracted Palmar Fascia",9,1/1/1991,,"48","No","Yes",2008
"7287","Other Fibromatoses*",9,1/1/1991,,"48","No","Yes",2008
"72871","Plantar Fibromatosis",9,1/1/1991,,"48","No","Yes",2008
"72879","Fibromatoses Nec",9,1/1/1991,,"48","No","Yes",2008
"7288","Oth Muscle/Ligament Dis*",9,1/1/1991,,"48","No","Yes",2008
"72881","Interstitial Myositis",9,1/1/1991,,"48","No","Yes",2008
"72882","Fb Granuloma Of Muscle",9,1/1/1991,,"48","No","Yes",2008
"72883","Nontraum Muscle Rupture",9,1/1/1991,,"48","No","Yes",2008
"72884","Diastasis Of Muscle",9,1/1/1991,,"48","No","Yes",2008
"72885","Spasm Of Muscle",9,1/1/1991,,"48","No","Yes",2008
"72886","Necrotizing Fasciitis",9,1/1/1991,"37","39","Yes","Yes",2008
"72889","Muscle/Ligament Dis Nec",9,1/1/1991,,"48","No","Yes",2008
"7289","Muscle/Ligament Dis Nos",9,1/1/1991,,"48","No","Yes",2008
"729","Other Soft Tissue Dis*",9,1/1/1991,,"48","No","Yes",2008
"7290","Rheumatism Nos",9,1/1/1991,,"48","No","Yes",2008
"7291","Myalgia And Myositis Nos",9,1/1/1991,,"48","No","Yes",2008
"7292","Neuralgia/Neuritis Nos",9,1/1/1991,,"48","No","Yes",2008
"7293","Panniculitis Nos*",9,1/1/1991,,"48","No","Yes",2008
"72930","Panniculitis, Unsp Site",9,1/1/1991,,"48","No","Yes",2008
"72931","Hypertrophy Of Fat Pad",9,1/1/1991,,"48","No","Yes",2008
"72939","Panniculitis, Site Nec",9,1/1/1991,,"48","No","Yes",2008
"7294","Fasciitis Nos",9,1/1/1991,,"48","No","Yes",2008
"7295","Pain In Limb",9,1/1/1991,,"48","No","Yes",2008
"7296","Old Fb In Soft Tissue",9,1/1/1991,,"48","No","Yes",2008
"72971","Nontraumatic compartment",9,10/1/2006,,"48","No","Yes",2008
"72972","Nontraumatic compartment",9,10/1/2006,,"48","No","Yes",2008
"72973","Nontraumatic compartment",9,10/1/2006,,"48","No","Yes",2008
"72979","Nontraumatic compartment",9,10/1/2006,,"48","No","Yes",2008
"7298","Oth Muscskel Sympt Limb*",9,1/1/1991,,"48","No","Yes",2008
"72981","Swelling Of Limb",9,1/1/1991,,"48","No","Yes",2008
"72982","Cramp In Limb",9,1/1/1991,,"48","No","Yes",2008
"72989","Muscskel Sympt Limb Nec",9,1/1/1991,,"48","No","Yes",2008
"7299","Soft Tissue Dis Nec/Nos",9,1/1/1991,,"48","No","Yes",2008
"730","Osteomyelitis*",9,1/1/1991,"37","39","Yes","Yes",2008
"7300","Acute Osteomyelitis*",9,1/1/1991,"37","39","Yes","Yes",2008
"73000","Ac Osteomyelitis-Unspec",9,1/1/1991,"37","39","Yes","Yes",2008
"73001","Ac Osteomyelitis-Shlder",9,1/1/1991,"37","39","Yes","Yes",2008
"73002","Ac Osteomyelitis-Up/Arm",9,1/1/1991,"37","39","Yes","Yes",2008
"73003","Ac Osteomyelitis-Forearm",9,1/1/1991,"37","39","Yes","Yes",2008
"73004","Ac Osteomyelitis-Hand",9,1/1/1991,"37","39","Yes","Yes",2008
"73005","Ac Osteomyelitis-Pelvis",9,1/1/1991,"37","39","Yes","Yes",2008
"73006","Ac Osteomyelitis-L/Leg",9,1/1/1991,"37","39","Yes","Yes",2008
"73007","Ac Osteomyelitis-Ankle",9,1/1/1991,"37","39","Yes","Yes",2008
"73008","Ac Osteomyelitis Nec",9,1/1/1991,"37","39","Yes","Yes",2008
"73009","Ac Osteomyelitis-Mult",9,1/1/1991,"37","39","Yes","Yes",2008
"7301","Chronic Osteomyelitis*",9,1/1/1991,"37","39","Yes","Yes",2008
"73010","Chr Osteomyelitis-Unsp",9,1/1/1991,"37","39","Yes","Yes",2008
"73011","Chr Osteomyelit-Shlder",9,1/1/1991,"37","39","Yes","Yes",2008
"73012","Chr Osteomyelit-Up/Arm",9,1/1/1991,"37","39","Yes","Yes",2008
"73013","Chr Osteomyelit-Forearm",9,1/1/1991,"37","39","Yes","Yes",2008
"73014","Chr Osteomyelit-Hand",9,1/1/1991,"37","39","Yes","Yes",2008
"73015","Chr Osteomyelit-Pelvis",9,1/1/1991,"37","39","Yes","Yes",2008
"73016","Chr Osteomyelit-L/Leg",9,1/1/1991,"37","39","Yes","Yes",2008
"73017","Chr Osteomyelit-Ankle",9,1/1/1991,"37","39","Yes","Yes",2008
"73018","Chr Osteomyelit Nec",9,1/1/1991,"37","39","Yes","Yes",2008
"73019","Chr Osteomyelit-Mult",9,1/1/1991,"37","39","Yes","Yes",2008
"7302","Osteomyelitis Nos*",9,1/1/1991,"37","39","Yes","Yes",2008
"73020","Osteomyelitis Nos-Unspec",9,1/1/1991,"37","39","Yes","Yes",2008
"73021","Osteomyelitis Nos-Shlder",9,1/1/1991,"37","39","Yes","Yes",2008
"73022","Osteomyelitis Nos-Up/Arm",9,1/1/1991,"37","39","Yes","Yes",2008
"73023","Osteomyelit Nos-Forearm",9,1/1/1991,"37","39","Yes","Yes",2008
"73024","Osteomyelitis Nos-Hand",9,1/1/1991,"37","39","Yes","Yes",2008
"73025","Osteomyelitis Nos-Pelvis",9,1/1/1991,"37","39","Yes","Yes",2008
"73026","Osteomyelitis Nos-L/Leg",9,1/1/1991,"37","39","Yes","Yes",2008
"73027","Osteomyelitis Nos-Ankle",9,1/1/1991,"37","39","Yes","Yes",2008
"73028","Osteomyelit Nos-Oth Site",9,1/1/1991,"37","39","Yes","Yes",2008
"73029","Osteomyelitis Nos-Mult",9,1/1/1991,"37","39","Yes","Yes",2008
"7303","Periostitis*",9,1/1/1991,"37","39","Yes","Yes",2008
"73030","Periostitis-Unspec",9,1/1/1991,"37","39","Yes","Yes",2008
"73031","Periostitis-Shlder",9,1/1/1991,"37","39","Yes","Yes",2008
"73032","Periostitis-Up/Arm",9,1/1/1991,"37","39","Yes","Yes",2008
"73033","Periostitis-Forearm",9,1/1/1991,"37","39","Yes","Yes",2008
"73034","Periostitis-Hand",9,1/1/1991,"37","39","Yes","Yes",2008
"73035","Periostitis-Pelvis",9,1/1/1991,"37","39","Yes","Yes",2008
"73036","Periostitis-L/Leg",9,1/1/1991,"37","39","Yes","Yes",2008
"73037","Periostitis-Ankle",9,1/1/1991,"37","39","Yes","Yes",2008
"73038","Periostitis Nec",9,1/1/1991,"37","39","Yes","Yes",2008
"73039","Periostitis-Mult",9,1/1/1991,"37","39","Yes","Yes",2008
"7307","Polio Osteopathy*",9,1/1/1991,"37","39","Yes","Yes",2008
"73070","Polio Osteopathy-Unspec",9,1/1/1991,"37","39","Yes","Yes",2008
"73071","Polio Osteopathy-Shlder",9,1/1/1991,"37","39","Yes","Yes",2008
"73072","Polio Osteopathy-Up/Arm",9,1/1/1991,"37","39","Yes","Yes",2008
"73073","Polio Osteopathy-Forearm",9,1/1/1991,"37","39","Yes","Yes",2008
"73074","Polio Osteopathy-Hand",9,1/1/1991,"37","39","Yes","Yes",2008
"73075","Polio Osteopathy-Pelvis",9,1/1/1991,"37","39","Yes","Yes",2008
"73076","Polio Osteopathy-L/Leg",9,1/1/1991,"37","39","Yes","Yes",2008
"73077","Polio Osteopathy-Ankle",9,1/1/1991,"37","39","Yes","Yes",2008
"73078","Polio Osteopathy Nec",9,1/1/1991,"37","39","Yes","Yes",2008
"73079","Polio Osteopathy-Mult",9,1/1/1991,"37","39","Yes","Yes",2008
"7308","Bone Infect In Oth Dis*",9,1/1/1991,"37","39","Yes","Yes",2008
"73080","Bone Infect Nec-Unspec",9,1/1/1991,"37","39","Yes","Yes",2008
"73081","Bone Infect Nec-Shlder",9,1/1/1991,"37","39","Yes","Yes",2008
"73082","Bone Infect Nec-Up/Arm",9,1/1/1991,"37","39","Yes","Yes",2008
"73083","Bone Infect Nec-Forearm",9,1/1/1991,"37","39","Yes","Yes",2008
"73084","Bone Infect Nec-Hand",9,1/1/1991,"37","39","Yes","Yes",2008
"73085","Bone Infect Nec-Pelvis",9,1/1/1991,"37","39","Yes","Yes",2008
"73086","Bone Infect Nec-L/Leg",9,1/1/1991,"37","39","Yes","Yes",2008
"73087","Bone Infect Nec-Ankle",9,1/1/1991,"37","39","Yes","Yes",2008
"73088","Bone Infect Nec-Oth Site",9,1/1/1991,"37","39","Yes","Yes",2008
"73089","Bone Infect Nec-Mult",9,1/1/1991,"37","39","Yes","Yes",2008
"7309","Bone Infection Nos*",9,1/1/1991,"37","39","Yes","Yes",2008
"73090","Bone Infec Nos-Unsp Site",9,1/1/1991,"37","39","Yes","Yes",2008
"73091","Bone Infect Nos-Shlder",9,1/1/1991,"37","39","Yes","Yes",2008
"73092","Bone Infect Nos-Up/Arm",9,1/1/1991,"37","39","Yes","Yes",2008
"73093","Bone Infect Nos-Forearm",9,1/1/1991,"37","39","Yes","Yes",2008
"73094","Bone Infect Nos-Hand",9,1/1/1991,"37","39","Yes","Yes",2008
"73095","Bone Infect Nos-Pelvis",9,1/1/1991,"37","39","Yes","Yes",2008
"73096","Bone Infect Nos-L/Leg",9,1/1/1991,"37","39","Yes","Yes",2008
"73097","Bone Infect Nos-Ankle",9,1/1/1991,"37","39","Yes","Yes",2008
"73098","Bone Infect Nos-Oth Site",9,1/1/1991,"37","39","Yes","Yes",2008
"73099","Bone Infect Nos-Mult",9,1/1/1991,"37","39","Yes","Yes",2008
"7313","Major osseous defects",9,10/1/2006,,"48","No","Yes",2008
"7330","Osteoporosis*",9,1/1/1991,,"47","No","Yes",2008
"73300","Osteoporosis Nos",9,1/1/1991,,"47","No","Yes",2008
"73301","Senile Osteoporosis",9,1/1/1991,,"47","No","Yes",2008
"73302","Idiopathic Osteoporosis",9,1/1/1991,,"47","No","Yes",2008
"73303","Disuse Osteoporosis",9,1/1/1991,,"47","No","Yes",2008
"73309","Osteoporosis Nec",9,1/1/1991,,"47","No","Yes",2008
"73313","Path Fx Vertebrae",9,1/1/1991,"157","47","Yes","Yes",2008
"73314","Path Fx Neck Of Femur",9,1/1/1991,"158",,"Yes","No",2008
"73315","Path Fx Oth Spcf Prt Fmr",9,1/1/1991,"158",,"Yes","No",2008
"7334","Aseptic Necrosis Of Bone*",9,1/1/1991,"37","39","Yes","Yes",2008
"73340","Asept Necrosis Bone Nos",9,1/1/1991,"37","39","Yes","Yes",2008
"73341","Aseptic Necrosis Humerus",9,1/1/1991,"37","39","Yes","Yes",2008
"73342","Aseptic Necrosis Femur",9,1/1/1991,"37","39","Yes","Yes",2008
"73343","Asept Necro Femur Condyl",9,1/1/1991,"37","39","Yes","Yes",2008
"73344","Aseptic Necrosis Talus",9,1/1/1991,"37","39","Yes","Yes",2008
"73345","ASEPTIC NECROSIS OF JAW",9,10/1/2007,"37","39","Yes","Yes",2008
"73349","Asept Necrosis Bone Nec",9,1/1/1991,"37","39","Yes","Yes",2008
"737","Curvature Of Spine*",9,1/1/1991,,"45","No","Yes",2008
"7370","Adoles Postural Kyphosis",9,1/1/1991,,"45","No","Yes",2008
"7371","Kyphosis*",9,1/1/1991,,"45","No","Yes",2008
"73710","Kyphosis Nos",9,1/1/1991,,"45","No","Yes",2008
"73711","Radiation Kyphosis",9,1/1/1991,,"45","No","Yes",2008
"73712","Postlaminectomy Kyphosis",9,1/1/1991,,"45","No","Yes",2008
"73719","Kyphosis Nec",9,1/1/1991,,"45","No","Yes",2008
"7372","Lordosis*",9,1/1/1991,,"45","No","Yes",2008
"73720","Lordosis Nos",9,1/1/1991,,"45","No","Yes",2008
"73721","Postlaminectomy Lordosis",9,1/1/1991,,"45","No","Yes",2008
"73722","Oth Postsurgery Lordosis",9,1/1/1991,,"45","No","Yes",2008
"73729","Lordosis Nec",9,1/1/1991,,"45","No","Yes",2008
"7373","Scoliosis*",9,1/1/1991,,"45","No","Yes",2008
"73730","Idiopathic Scoliosis",9,1/1/1991,,"45","No","Yes",2008
"73731","Resolv Idiopath Scolios",9,1/1/1991,,"45","No","Yes",2008
"73732","Progr Idiopath Scoliosis",9,1/1/1991,,"45","No","Yes",2008
"73733","Radiation Scoliosis",9,1/1/1991,,"45","No","Yes",2008
"73734","Thoracogenic Scoliosis",9,1/1/1991,,"45","No","Yes",2008
"73739","Scoliosis Nec",9,1/1/1991,,"45","No","Yes",2008
"7374","Spinal Curvat In Oth Dis*",9,1/1/1991,,"45","No","Yes",2008
"73740","Spin Curv Nos In Oth Dis",9,1/1/1991,,"45","No","Yes",2008
"73741","Kyphosis In Oth Dis",9,1/1/1991,,"45","No","Yes",2008
"73742","Lordosis In Oth Dis",9,1/1/1991,,"45","No","Yes",2008
"73743","Scoliosis In Oth Dis",9,1/1/1991,,"45","No","Yes",2008
"7378","Curvature Of Spine Nec",9,1/1/1991,,"45","No","Yes",2008
"7379","Curvature Of Spine Nos",9,1/1/1991,,"45","No","Yes",2008
"7384","Acq Spondylolisthesis",9,1/1/1991,,"45","No","Yes",2008
"7385","Other Acq Back Deformity",9,1/1/1991,,"45","No","Yes",2008
"740","Anencephalus/Simil Anom*",9,1/1/1991,"69","77","Yes","Yes",2008
"7400","Anencephalus",9,1/1/1991,"69","77","Yes","Yes",2008
"7401","Craniorachischisis",9,1/1/1991,"69","77","Yes","Yes",2008
"7402","Iniencephaly",9,1/1/1991,"69","77","Yes","Yes",2008
"741","Spina Bifida*",9,1/1/1991,"69","77","Yes","Yes",2008
"7410","Spina Bif W Hydrocephal*",9,1/1/1991,"69","77","Yes","Yes",2008
"74100","Spin Bif W Hydroceph Nos",9,1/1/1991,"69","77","Yes","Yes",2008
"74101","Spin Bif W Hydrceph-Cerv",9,1/1/1991,"69","77","Yes","Yes",2008
"74102","Spin Bif W Hydrceph-Dors",9,1/1/1991,"69","77","Yes","Yes",2008
"74103","Spin Bif W Hydrceph-Lumb",9,1/1/1991,"69","77","Yes","Yes",2008
"7419","Spina Bifida*",9,1/1/1991,"69","77","Yes","Yes",2008
"74190","Spina Bifida",9,1/1/1991,"69","77","Yes","Yes",2008
"74191","Spina Bifida-Cerv",9,1/1/1991,"69","77","Yes","Yes",2008
"74192","Spina Bifida-Dorsal",9,1/1/1991,"69","77","Yes","Yes",2008
"74193","Spina Bifida-Lumbar",9,1/1/1991,"69","77","Yes","Yes",2008
"742","Oth Nervous System Anom*",9,1/1/1991,"69","77","Yes","Yes",2008
"7420","Encephalocele",9,1/1/1991,"69","77","Yes","Yes",2008
"7421","Microcephalus",9,1/1/1991,"69","77","Yes","Yes",2008
"7422","Reduction Deform, Brain",9,1/1/1991,"69","77","Yes","Yes",2008
"7423","Congenital Hydrocephalus",9,1/1/1991,"69","77","Yes","Yes",2008
"7424","Brain Anomaly Nec",9,1/1/1991,"69","77","Yes","Yes",2008
"7425","Spinal Cord Anomaly Nec*",9,1/1/1991,"69","77","Yes","Yes",2008
"74251","Diastematomyelia",9,1/1/1991,"69","77","Yes","Yes",2008
"74253","Hydromyelia",9,1/1/1991,"69","77","Yes","Yes",2008
"74259","Spinal Cord Anomaly Nec",9,1/1/1991,"69","77","Yes","Yes",2008
"7428","Nervous System Anom Nec",9,1/1/1991,"69","77","Yes","Yes",2008
"7429","Nervous System Anom Nos",9,1/1/1991,"69","77","Yes","Yes",2008
"7482","Laryngeal Web",9,1/1/1991,,"113","No","Yes",2008
"7483","Laryngotrach Anomaly Nec",9,1/1/1991,,"113","No","Yes",2008
"7484","Congenital Cystic Lung",9,1/1/1991,,"113","No","Yes",2008
"7486","Other Anomalies Of Lung*",9,1/1/1991,,"113","No","Yes",2008
"74860","Lung Anomaly Nos",9,1/1/1991,,"113","No","Yes",2008
"74861","Congen Bronchiectasis",9,1/1/1991,,"113","No","Yes",2008
"74869","Lung Anomaly Nec",9,1/1/1991,,"113","No","Yes",2008
"7488","Respiratory Anomaly Nec",9,1/1/1991,,"113","No","Yes",2008
"7489","Respiratory Anomaly Nos",9,1/1/1991,,"113","No","Yes",2008
"75314","Polycyst Kid-Autosom Rec",9,1/1/1991,"131","134","Yes","Yes",2008
"7532","Congen Ureteral Obstruct*",9,1/1/1991,,"137","No","Yes",2008
"75320","Obs Dfct Ren Plv&Urt Nos",9,10/1/1997,,"137","No","Yes",2008
"75321","Congen Obst Urtroplv Jnc",9,10/1/1997,,"137","No","Yes",2008
"75322","Cong Obst Ureteroves Jnc",9,10/1/1997,,"137","No","Yes",2008
"75323","Congenital Ureterocele",9,10/1/1997,,"137","No","Yes",2008
"75329","Obst Def Ren Plv&Urt Nec",9,10/1/1997,,"137","No","Yes",2008
"7536","Congen Urethral Stenosis",9,1/1/1991,,"137","No","Yes",2008
"7542","Cong Postural Deformity",9,1/1/1991,,"45","No","Yes",2008
"7561","Anomalies Of Spine*",9,1/1/1991,,"45","No","Yes",2008
"75610","Anomaly Of Spine Nos",9,1/1/1991,,"45","No","Yes",2008
"75611","Lumbosacr Spondylolysis",9,1/1/1991,,"45","No","Yes",2008
"75612","Spondylolisthesis",9,1/1/1991,,"45","No","Yes",2008
"75613","Cong Absence Of Vertebra",9,1/1/1991,,"45","No","Yes",2008
"75614","Hemivertebra",9,1/1/1991,,"45","No","Yes",2008
"75615","Congen Fusion Of Spine",9,1/1/1991,,"45","No","Yes",2008
"75616","Klippel-Feil Syndrome",9,1/1/1991,,"45","No","Yes",2008
"75617","Spina Bifida Occulta",9,1/1/1991,,"45","No","Yes",2008
"75619","Anomaly Of Spine Nec",9,1/1/1991,,"45","No","Yes",2008
"7595","Tuberous Sclerosis",9,1/1/1991,"10",,"Yes","No",2008
"7596","Hamartoses Nec",9,1/1/1991,"10",,"Yes","No",2008
"77181","Nb Septicemia [Sepsis]",9,10/1/2002,"2",,"Yes","No",2008
"78001","Coma",9,1/1/1991,"75",,"Yes","No",2008
"78003","Persistent Vegtv State",9,1/1/1991,"75",,"Yes","No",2008
"7801","Hallucinations",9,1/1/1991,,"57","No","Yes",2008
"7803","Convulsions*",9,1/1/1991,"74","83","Yes","Yes",2008
"78031","Febrile Convulsions",9,10/1/1998,"74","83","Yes","Yes",2008
"78032","Complex febrile convulsio",9,10/1/2006,"74","83","Yes","Yes",2008
"78039","Convulsions Nec",9,10/1/1998,"74","83","Yes","Yes",2008
"78072","FUNCTIONAL QUADRIPLEGIA",9,10/1/2008,"67",,"Yes","No",2008
"78096","Generalized pain",9,10/1/2006,,"87","No","Yes",2008
"78097","Altered mental status",9,10/1/2006,,"57","No","Yes",2008
"7810","Abn Involun Movement Nec",9,1/1/1991,,"86","No","Yes",2008
"7817","Tetany",9,1/1/1991,,"86","No","Yes",2008
"78491","Postnasal drip",9,10/1/2006,,"129","No","Yes",2008
"78499","Other symptoms involving",9,10/1/2006,,"129","No","Yes",2008
"7854","Gangrene",9,1/1/1991,"104","106","Yes","Yes",2008
"7855","Shock Without Trauma*",9,1/1/1991,"79",,"Yes","No",2008
"78550","Shock Nos",9,1/1/1991,"79",,"Yes","No",2008
"78551","Cardiogenic Shock",9,1/1/1991,"79",,"Yes","No",2008
"78552","Septic Shock",9,10/1/2003,"2",,"Yes","No",2008
"78559","Shock W/O Trauma Nec",9,1/1/1991,"2",,"Yes","No",2008
"7876","Incontinence Of Feces",9,1/1/1991,,"138","No","Yes",2008
"7882","Retention Of Urine*",9,1/1/1991,,"137","No","Yes",2008
"78820","Retention Urine Nos",9,1/1/1991,,"137","No","Yes",2008
"78821","Incmplet Bldder Emptying",9,1/1/1991,,"137","No","Yes",2008
"78829","Oth Spcf Retention Urine",9,1/1/1991,,"137","No","Yes",2008
"7883","Incontinence Of Urine*",9,1/1/1991,,"139","No","Yes",2008
"78830","Urinary Incontinence Nos",9,1/1/1991,,"139","No","Yes",2008
"78831","Urge Incontinence",9,1/1/1991,,"139","No","Yes",2008
"78832","Stress Incontinence Male",9,1/1/1991,,"139","No","Yes",2008
"78833","Mixed Incontinence",9,1/1/1991,,"139","No","Yes",2008
"78834","Incontnce Wo Sensr Aware",9,1/1/1991,,"139","No","Yes",2008
"78835","Post-Void Dribbling",9,1/1/1991,,"139","No","Yes",2008
"78836","Nocturnal Enuresis",9,1/1/1991,,"139","No","Yes",2008
"78837","Continuous Leakage",9,1/1/1991,,"139","No","Yes",2008
"78838","Overflow Incontinence",9,10/1/2004,,"139","No","Yes",2008
"78839","Oth Urinry Incontinence",9,1/1/1991,,"139","No","Yes",2008
"78864","Urinary hesitancy",9,10/1/2006,,"137","No","Yes",2008
"78865","Straining on urination",9,10/1/2006,,"137","No","Yes",2008
"7887","Urethral Discharge",9,1/1/1991,,"139","No","Yes",2008
"79503","Pap Smear Cervix W Lgsil",9,10/1/2004,,"144","No","Yes",2008
"79504","Pap Smear Cervix W Hgsil",9,10/1/2004,,"144","No","Yes",2008
"79505","Cervical (Hpv) Dna Pos",9,10/1/2004,,"144","No","Yes",2008
"79506","Papanicolaou smear of cer",9,10/1/2006,,"144","No","Yes",2008
"798","Sudden Death Cause Unknw*",9,1/1/1991,"79",,"Yes","No",2008
"7980","Sudden Infant Death Synd",9,1/1/1991,"79",,"Yes","No",2008
"7981","Instantaneous Death",9,1/1/1991,"79",,"Yes","No",2008
"7982","Death Within 24 Hr Sympt",9,1/1/1991,"79",,"Yes","No",2008
"7989","Unattended Death",9,1/1/1991,"79",,"Yes","No",2008
"7990","Asphyxia",9,1/1/1991,"79",,"Yes","No",2008
"79901","Asphyxia",9,10/1/2005,"79",,"Yes","No",2008
"79902","Hypoxemia",9,10/1/2005,"79",,"Yes","No",2008
"7991","Respiratory Arrest",9,1/1/1991,"78",,"Yes","No",2008
"7992","Nervousness",9,1/1/1991,,"66","No","Yes",2008
"7994","Cachexia",9,1/1/1991,"21",,"Yes","No",2008
"800","Skull Vault Fracture*",9,1/1/1991,"155",,"Yes","No",2008
"8000","Closed Skull Vault Fx*",9,1/1/1991,"155",,"Yes","No",2008
"80000","Closed Skull Vault Fx",9,1/1/1991,"155",,"Yes","No",2008
"80001","Cl Skull Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2008
"80002","Cl Skull Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2008
"80003","Cl Skull Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2008
"80004","Cl Skl Vlt Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2008
"80005","Cl Skul Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2008
"80006","Cl Skull Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2008
"80009","Cl Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2008
"8001","Cl Skl Vlt Fx/Cerebr Lac*",9,1/1/1991,"155",,"Yes","No",2008
"80010","Cl Skl Vlt Fx/Cerebr Lac",9,1/1/1991,"155",,"Yes","No",2008
"80011","Cl Skull Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2008
"80012","Cl Skull Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2008
"80013","Cl Skull Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2008
"80014","Cl Skl Vlt Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2008
"80015","Cl Skul Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2008
"80016","Cl Skull Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2008
"80019","Cl Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2008
"8002","Cl Skl Vlt Fx/Mening Hem*",9,1/1/1991,"155",,"Yes","No",2008
"80020","Cl Skl Vlt Fx/Mening Hem",9,1/1/1991,"155",,"Yes","No",2008
"80021","Cl Skull Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2008
"80022","Cl Skull Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2008
"80023","Cl Skull Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2008
"80024","Cl Skl Vlt Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2008
"80025","Cl Skul Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2008
"80026","Cl Skull Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2008
"80029","Cl Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2008
"8003","Cl Skull Vlt Fx/Hem Nec*",9,1/1/1991,"155",,"Yes","No",2008
"80030","Cl Skull Vlt Fx/Hem Nec",9,1/1/1991,"155",,"Yes","No",2008
"80031","Cl Skull Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2008
"80032","Cl Skull Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2008
"80033","Cl Skull Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2008
"80034","Cl Skl Vlt Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2008
"80035","Cl Skul Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2008
"80036","Cl Skull Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2008
"80039","Cl Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2008
"8004","Cl Skl Vlt Fx/Br Inj Nec*",9,1/1/1991,"155",,"Yes","No",2008
"80040","Cl Skl Vlt Fx/Br Inj Nec",9,1/1/1991,"155",,"Yes","No",2008
"80041","Cl Skull Vlt Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2008
"80042","Cl Skull Vlt Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2008
"80043","Cl Skull Vlt Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2008
"80044","Cl Skl Vlt Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2008
"80045","Cl Skul Vlt Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2008
"80046","Cl Skull Vlt Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2008
"80049","Cl Skl Vlt Fx-Concus Nos",9,1/1/1991,"155",,"Yes","No",2008
"8005","Opn Skull Vault Fracture*",9,1/1/1991,"155",,"Yes","No",2008
"80050","Opn Skull Vault Fracture",9,1/1/1991,"155",,"Yes","No",2008
