"icd","icddesc","icdvers","icddate","hcc","rxhcc","inhcc","inrxhcc","year"
"80346","Cl Skull Fx Nec-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80349","Cl Skull Fx Nec-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8035","Open Skull Fracture Nec*",9,1/1/1991,"155",,"No","No",2009
"80350","Open Skull Fracture Nec",9,1/1/1991,"155",,"Yes","No",2009
"80351","Opn Skul Fx Nec W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80352","Opn Skul Fx Nec-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80353","Opn Skul Fx Nec-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80354","Opn Skl Fx Nec-Prol Coma",9,1/1/1991,"154",,"Yes","No",2009
"80355","Opn Skl Fx Nec-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80356","Opn Skul Fx Nec-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80359","Opn Skull Fx Nec-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8036","Opn Skl Fx Nec/Cereb Lac*",9,1/1/1991,"155",,"No","No",2009
"80360","Opn Skl Fx Nec/Cereb Lac",9,1/1/1991,"155",,"Yes","No",2009
"80361","Opn Skul Fx Nec W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80362","Opn Skul Fx Nec-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80363","Opn Skul Fx Nec-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80364","Opn Skl Fx Nec-Proln Com",9,1/1/1991,"154",,"Yes","No",2009
"80365","Opn Skl Fx Nec-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80366","Opn Skul Fx Nec-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80369","Opn Skull Fx Nec-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8037","Opn Skl Fx Nec/Menin Hem*",9,1/1/1991,"155",,"No","No",2009
"80370","Opn Skl Fx Nec/Menin Hem",9,1/1/1991,"155",,"Yes","No",2009
"80371","Opn Skul Fx Nec W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80372","Opn Skul Fx Nec-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80373","Opn Skul Fx Nec-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80374","Opn Skl Fx Nec-Prol Coma",9,1/1/1991,"154",,"Yes","No",2009
"80375","Opn Skl Fx Nec-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80376","Opn Skul Fx Nec-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80379","Opn Skull Fx Nec-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8038","Opn Skull Fx Nec/Hem Nec*",9,1/1/1991,"155",,"No","No",2009
"80380","Opn Skull Fx Nec/Hem Nec",9,1/1/1991,"155",,"Yes","No",2009
"80381","Opn Skul Fx Nec W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80382","Opn Skul Fx Nec-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80383","Opn Skul Fx Nec-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80384","Opn Skl Fx Nec-Prol Coma",9,1/1/1991,"154",,"Yes","No",2009
"80385","Opn Skl Fx Nec-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80386","Opn Skul Fx Nec-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80389","Opn Skull Fx Nec-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8039","Op Skl Fx Nec/Br Inj Nec*",9,1/1/1991,"155",,"No","No",2009
"80390","Op Skl Fx Nec/Br Inj Nec",9,1/1/1991,"155",,"Yes","No",2009
"80391","Opn Skul Fx Nec W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80392","Opn Skul Fx Nec-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80393","Opn Skul Fx Nec-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80394","Opn Skl Fx Nec-Prol Coma",9,1/1/1991,"154",,"Yes","No",2009
"80395","Opn Skl Fx Nec-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80396","Opn Skul Fx Nec-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80399","Opn Skull Fx Nec-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"804","Mult Fx Skull W Oth Bone*",9,1/1/1991,"155",,"No","No",2009
"8040","Cl Skul Fx W Oth Bone Fx*",9,1/1/1991,"155",,"No","No",2009
"80400","Cl Skul Fx W Oth Bone Fx",9,1/1/1991,"155",,"Yes","No",2009
"80401","Cl Skl W Oth Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80402","Cl Skl W Oth Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80403","Cl Skl W Oth Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80404","Cl Skl/Oth Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2009
"80405","Cl Skul/Oth Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80406","Cl Skl W Oth Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80409","Cl Skul W Oth Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8041","Cl Sk W Oth Fx/Cereb Lac*",9,1/1/1991,"155",,"No","No",2009
"80410","Cl Sk W Oth Fx/Cereb Lac",9,1/1/1991,"155",,"Yes","No",2009
"80411","Cl Skl W Oth Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80412","Cl Skl W Oth Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80413","Cl Skl W Oth Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80414","Cl Skl/Oth Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2009
"80415","Cl Skul/Oth Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80416","Cl Skl W Oth Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80419","Cl Skul W Oth Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8042","Cl Skl/Oth Fx/Mening Hem*",9,1/1/1991,"155",,"No","No",2009
"80420","Cl Skl/Oth Fx/Mening Hem",9,1/1/1991,"155",,"Yes","No",2009
"80421","Cl Skl W Oth Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80422","Cl Skl W Oth Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80423","Cl Skl W Oth Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80424","Cl Skl/Oth Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2009
"80425","Cl Skul/Oth Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80426","Cl Skl W Oth Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80429","Cl Skul W Oth Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8043","Cl Skul W Oth Fx/Hem Nec*",9,1/1/1991,"155",,"No","No",2009
"80430","Cl Skul W Oth Fx/Hem Nec",9,1/1/1991,"155",,"Yes","No",2009
"80431","Cl Skl W Oth Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80432","Cl Skl W Oth Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80433","Cl Skl W Oth Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80434","Cl Skl/Oth Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2009
"80435","Cl Skul/Oth Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80436","Cl Skl W Oth Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80439","Cl Skul W Oth Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8044","Cl Skl/Oth Fx/Br Inj Nec*",9,1/1/1991,"155",,"No","No",2009
"80440","Cl Skl/Oth Fx/Br Inj Nec",9,1/1/1991,"155",,"Yes","No",2009
"80441","Cl Skl W Oth Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80442","Cl Skl W Oth Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80443","Cl Skl W Oth Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80444","Cl Skl/Oth Fx-Proln Coma",9,1/1/1991,"154",,"Yes","No",2009
"80445","Cl Skul/Oth Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80446","Cl Skl W Oth Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80449","Cl Skul W Oth Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8045","Opn Skull Fx/Oth Bone Fx*",9,1/1/1991,"155",,"No","No",2009
"80450","Opn Skull Fx/Oth Bone Fx",9,1/1/1991,"155",,"Yes","No",2009
"80451","Opn Skul/Oth Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80452","Opn Skul/Oth Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80453","Opn Skul/Oth Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80454","Opn Skl/Oth Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2009
"80455","Opn Skl/Oth Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80456","Opn Skul/Oth Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80459","Opn Skull/Oth Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8046","Opn Skl/Oth Fx/Cereb Lac*",9,1/1/1991,"155",,"No","No",2009
"80460","Opn Skl/Oth Fx/Cereb Lac",9,1/1/1991,"155",,"Yes","No",2009
"80461","Opn Skul/Oth Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80462","Opn Skul/Oth Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80463","Opn Skul/Oth Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80464","Opn Skl/Oth Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2009
"80465","Opn Skl/Oth Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80466","Opn Skul/Oth Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80469","Opn Skull/Oth Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8047","Opn Skl/Oth Fx/Menin Hem*",9,1/1/1991,"155",,"No","No",2009
"80470","Opn Skl/Oth Fx/Menin Hem",9,1/1/1991,"155",,"Yes","No",2009
"80471","Opn Skul/Oth Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80472","Opn Skul/Oth Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80473","Opn Skul/Oth Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80474","Opn Skl/Oth Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2009
"80475","Opn Skl/Oth Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80476","Opn Skul/Oth Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80479","Opn Skull/Oth Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8048","Opn Skl W Oth Fx/Hem Nec*",9,1/1/1991,"155",,"No","No",2009
"80480","Opn Skl W Oth Fx/Hem Nec",9,1/1/1991,"155",,"Yes","No",2009
"80481","Opn Skul/Oth Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80482","Opn Skul/Oth Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80483","Opn Skul/Oth Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80484","Opn Skl/Oth Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2009
"80485","Opn Skl/Oth Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80486","Opn Skul/Oth Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80489","Opn Skull/Oth Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"8049","Op Skl/Oth Fx/Br Inj Nec*",9,1/1/1991,"155",,"No","No",2009
"80490","Op Skl/Oth Fx/Br Inj Nec",9,1/1/1991,"155",,"Yes","No",2009
"80491","Opn Skul/Oth Fx W/O Coma",9,1/1/1991,"155",,"Yes","No",2009
"80492","Opn Skul/Oth Fx-Brf Coma",9,1/1/1991,"155",,"Yes","No",2009
"80493","Opn Skul/Oth Fx-Mod Coma",9,1/1/1991,"154",,"Yes","No",2009
"80494","Opn Skl/Oth Fx-Prol Coma",9,1/1/1991,"154",,"Yes","No",2009
"80495","Opn Skl/Oth Fx-Deep Coma",9,1/1/1991,"154",,"Yes","No",2009
"80496","Opn Skul/Oth Fx-Coma Nos",9,1/1/1991,"155",,"Yes","No",2009
"80499","Opn Skull/Oth Fx-Concuss",9,1/1/1991,"155",,"Yes","No",2009
"805","Vertebrl Fx W/O Cord Inj*",9,1/1/1991,"157","165","No","No",2009
"8050","Fx Cervical Vertebra-Cl*",9,1/1/1991,"157","165","No","No",2009
"80500","Fx Cervical Vert Nos-Cl",9,1/1/1991,"157","165","Yes","Yes",2009
"80501","Fx C1 Vertebra-Closed",9,1/1/1991,"157","165","Yes","Yes",2009
"80502","Fx C2 Vertebra-Closed",9,1/1/1991,"157","165","Yes","Yes",2009
"80503","Fx C3 Vertebra-Closed",9,1/1/1991,"157","165","Yes","Yes",2009
"80504","Fx C4 Vertebra-Closed",9,1/1/1991,"157","165","Yes","Yes",2009
"80505","Fx C5 Vertebra-Closed",9,1/1/1991,"157","165","Yes","Yes",2009
"80506","Fx C6 Vertebra-Closed",9,1/1/1991,"157","165","Yes","Yes",2009
"80507","Fx C7 Vertebra-Closed",9,1/1/1991,"157","165","Yes","Yes",2009
"80508","Fx Mult Cervical Vert-Cl",9,1/1/1991,"157","165","Yes","Yes",2009
"8051","Fx Cervical Vertebra-Opn*",9,1/1/1991,"157","165","No","No",2009
"80510","Fx Cervical Vert Nos-Opn",9,1/1/1991,"157","165","Yes","Yes",2009
"80511","Fx C1 Vertebra-Open",9,1/1/1991,"157","165","Yes","Yes",2009
"80512","Fx C2 Vertebra-Open",9,1/1/1991,"157","165","Yes","Yes",2009
"80513","Fx C3 Vertebra-Open",9,1/1/1991,"157","165","Yes","Yes",2009
"80514","Fx C4 Vertebra-Open",9,1/1/1991,"157","165","Yes","Yes",2009
"80515","Fx C5 Vertebra-Open",9,1/1/1991,"157","165","Yes","Yes",2009
"80516","Fx C6 Vertebra-Open",9,1/1/1991,"157","165","Yes","Yes",2009
"80517","Fx C7 Vertebra-Open",9,1/1/1991,"157","165","Yes","Yes",2009
"80518","Fx Mlt Cervical Vert-Opn",9,1/1/1991,"157","165","Yes","Yes",2009
"8052","Fx Dorsal Vertebra-Close",9,1/1/1991,"157","165","Yes","Yes",2009
"8053","Fx Dorsal Vertebra-Open",9,1/1/1991,"157","165","Yes","Yes",2009
"8054","Fx Lumbar Vertebra-Close",9,1/1/1991,"157","165","Yes","Yes",2009
"8055","Fx Lumbar Vertebra-Open",9,1/1/1991,"157","165","Yes","Yes",2009
"8056","Fx Sacrum/Coccyx-Closed",9,1/1/1991,"157","165","Yes","Yes",2009
"8057","Fx Sacrum/Coccyx-Open",9,1/1/1991,"157","165","Yes","Yes",2009
"8058","Vertebral Fx Nos-Closed",9,1/1/1991,"157","165","Yes","Yes",2009
"8059","Vertebral Fx Nos-Open",9,1/1/1991,"157","165","Yes","Yes",2009
"806","Vertebral Fx W Cord Inj*",9,1/1/1991,"69","77","No","No",2009
"8060","Clos Cerv Fx W Cord Inj*",9,1/1/1991,"69","77","No","No",2009
"80600","C1-C4 Fx-Cl/Cord Inj Nos",9,1/1/1991,"69","77","Yes","Yes",2009
"80601","C1-C4 Fx-Cl/Com Cord Les",9,1/1/1991,"67","77","Yes","Yes",2009
"80602","C1-C4 Fx-Cl/Ant Cord Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80603","C1-C4 Fx-Cl/Cen Cord Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80604","C1-C4 Fx-Cl/Cord Inj Nec",9,1/1/1991,"69","77","Yes","Yes",2009
"80605","C5-C7 Fx-Cl/Cord Inj Nos",9,1/1/1991,"69","77","Yes","Yes",2009
"80606","C5-C7 Fx-Cl/Com Cord Les",9,1/1/1991,"67","77","Yes","Yes",2009
"80607","C5-C7 Fx-Cl/Ant Cord Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80608","C5-C7 Fx-Cl/Cen Cord Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80609","C5-C7 Fx-Cl/Cord Inj Nec",9,1/1/1991,"69","77","Yes","Yes",2009
"8061","Open Cerv Fx W Cord Inj*",9,1/1/1991,"69","77","No","No",2009
"80610","C1-C4 Fx-Op/Cord Inj Nos",9,1/1/1991,"69","77","Yes","Yes",2009
"80611","C1-C4 Fx-Op/Com Cord Les",9,1/1/1991,"67","77","Yes","Yes",2009
"80612","C1-C4 Fx-Op/Ant Cord Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80613","C1-C4 Fx-Op/Cen Cord Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80614","C1-C4 Fx-Op/Cord Inj Nec",9,1/1/1991,"69","77","Yes","Yes",2009
"80615","C5-C7 Fx-Op/Cord Inj Nos",9,1/1/1991,"69","77","Yes","Yes",2009
"80616","C5-C7 Fx-Op/Com Cord Les",9,1/1/1991,"67","77","Yes","Yes",2009
"80617","C5-C7 Fx-Op/Ant Cord Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80618","C5-C7 Fx-Op/Cen Cord Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80619","C5-C7 Fx-Op/Cord Inj Nec",9,1/1/1991,"69","77","Yes","Yes",2009
"8062","Cl Dorsal Fx W Cord Inj*",9,1/1/1991,"69","77","No","No",2009
"80620","T1-T6 Fx-Cl/Cord Inj Nos",9,1/1/1991,"69","77","Yes","Yes",2009
"80621","T1-T6 Fx-Cl/Com Cord Les",9,1/1/1991,"68","77","Yes","Yes",2009
"80622","T1-T6 Fx-Cl/Ant Cord Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80623","T1-T6 Fx-Cl/Cen Cord Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80624","T1-T6 Fx-Cl/Cord Inj Nec",9,1/1/1991,"69","77","Yes","Yes",2009
"80625","T7-T12 Fx-Cl/Crd Inj Nos",9,1/1/1991,"69","77","Yes","Yes",2009
"80626","T7-T12 Fx-Cl/Com Crd Les",9,1/1/1991,"68","77","Yes","Yes",2009
"80627","T7-T12 Fx-Cl/Ant Crd Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80628","T7-T12 Fx-Cl/Cen Crd Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80629","T7-T12 Fx-Cl/Crd Inj Nec",9,1/1/1991,"69","77","Yes","Yes",2009
"8063","Opn Dorsal Fx W Cord Inj*",9,1/1/1991,"69","77","No","No",2009
"80630","T1-T6 Fx-Op/Cord Inj Nos",9,1/1/1991,"69","77","Yes","Yes",2009
"80631","T1-T6 Fx-Op/Com Cord Les",9,1/1/1991,"68","77","Yes","Yes",2009
"80632","T1-T6 Fx-Op/Ant Cord Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80633","T1-T6 Fx-Op/Cen Cord Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80634","T1-T6 Fx-Op/Cord Inj Nec",9,1/1/1991,"69","77","Yes","Yes",2009
"80635","T7-T12 Fx-Op/Crd Inj Nos",9,1/1/1991,"69","77","Yes","Yes",2009
"80636","T7-T12 Fx-Op/Com Crd Les",9,1/1/1991,"68","77","Yes","Yes",2009
"80637","T7-T12 Fx-Op/Ant Crd Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80638","T7-T12 Fx-Op/Cen Crd Syn",9,1/1/1991,"69","77","Yes","Yes",2009
"80639","T7-T12 Fx-Op/Crd Inj Nec",9,1/1/1991,"69","77","Yes","Yes",2009
"8064","Cl Lumbar Fx W Cord Inj",9,1/1/1991,"69","77","Yes","Yes",2009
"8065","Opn Lumbar Fx W Cord Inj",9,1/1/1991,"69","77","Yes","Yes",2009
"8066","Fx Sacrum-Cl W Cord Inj*",9,1/1/1991,"69","77","No","No",2009
"80660","Fx Sacrum-Cl/Crd Inj Nos",9,1/1/1991,"69","77","Yes","Yes",2009
"80661","Fx Sacr-Cl/Cauda Equ Les",9,1/1/1991,"69","77","Yes","Yes",2009
"80662","Fx Sacr-Cl/Cauda Inj Nec",9,1/1/1991,"69","77","Yes","Yes",2009
"80669","Fx Sacrum-Cl/Crd Inj Nec",9,1/1/1991,"69","77","Yes","Yes",2009
"8067","Fx Sacrum-Opn W Cord Inj*",9,1/1/1991,"69","77","No","No",2009
"80670","Fx Sacrum-Op/Crd Inj Nos",9,1/1/1991,"69","77","Yes","Yes",2009
"80671","Fx Sacr-Op/Cauda Equ Les",9,1/1/1991,"69","77","Yes","Yes",2009
"80672","Fx Sacr-Op/Cauda Inj Nec",9,1/1/1991,"69","77","Yes","Yes",2009
"80679","Fx Sacrum-Op/Crd Inj Nec",9,1/1/1991,"69","77","Yes","Yes",2009
"8068","Vert Fx Nos-Cl W Crd Inj",9,1/1/1991,"69","77","Yes","Yes",2009
"8069","Vert Fx Nos-Op W Crd Inj",9,1/1/1991,"69","77","Yes","Yes",2009
"808","Pelvic Fracture*",9,1/1/1991,"158","166","No","No",2009
"8080","Fracture Acetabulum-Clos",9,1/1/1991,"158","166","Yes","Yes",2009
"8081","Fracture Acetabulum-Open",9,1/1/1991,"158","166","Yes","Yes",2009
"8082","Fracture Of Pubis-Closed",9,1/1/1991,"158","166","Yes","Yes",2009
"8083","Fracture Of Pubis-Open",9,1/1/1991,"158","166","Yes","Yes",2009
"8084","Oth Pelvic Fracture-Clos*",9,1/1/1991,"158","166","No","No",2009
"80841","Fracture Of Ilium-Closed",9,1/1/1991,"158","166","Yes","Yes",2009
"80842","Fracture Ischium-Closed",9,1/1/1991,"158","166","Yes","Yes",2009
"80843","Pelv Fx-Clos/Pelv Disrup",9,1/1/1991,"158","166","Yes","Yes",2009
"80849","Pelvic Fracture Nec-Clos",9,1/1/1991,"158","166","Yes","Yes",2009
"8085","Oth Pelvic Fracture-Open*",9,1/1/1991,"158","166","No","No",2009
"80851","Fracture Of Ilium-Open",9,1/1/1991,"158","166","Yes","Yes",2009
"80852","Fracture Of Ischium-Open",9,1/1/1991,"158","166","Yes","Yes",2009
"80853","Pelv Fx-Open/Pelv Disrup",9,1/1/1991,"158","166","Yes","Yes",2009
"80859","Pelvic Fracture Nec-Open",9,1/1/1991,"158","166","Yes","Yes",2009
"8088","Pelvic Fracture Nos-Clos",9,1/1/1991,"158","166","Yes","Yes",2009
"8089","Pelvic Fracture Nos-Open",9,1/1/1991,"158","166","Yes","Yes",2009
"820","Fracture Neck Of Femur*",9,1/1/1991,"158",,"No","No",2009
"8200","Transcerv Fx Femur-Close*",9,1/1/1991,"158",,"No","No",2009
"82000","Fx Femur Intrcaps Nos-Cl",9,1/1/1991,"158",,"Yes","No",2009
"82001","Fx Up Femur Epiphy-Clos",9,1/1/1991,"158",,"Yes","No",2009
"82002","Fx Femur, Midcervic-Clos",9,1/1/1991,"158",,"Yes","No",2009
"82003","Fx Base Femoral Nck-Clos",9,1/1/1991,"158",,"Yes","No",2009
"82009","Fx Femur Intrcaps Nec-Cl",9,1/1/1991,"158",,"Yes","No",2009
"8201","Transcerv Fx Femur-Open*",9,1/1/1991,"158",,"No","No",2009
"82010","Fx Femur Intrcap Nos-Opn",9,1/1/1991,"158",,"Yes","No",2009
"82011","Fx Up Femur Epiphy-Open",9,1/1/1991,"158",,"Yes","No",2009
"82012","Fx Femur, Midcervic-Open",9,1/1/1991,"158",,"Yes","No",2009
"82013","Fx Base Femoral Nck-Open",9,1/1/1991,"158",,"Yes","No",2009
"82019","Fx Femur Intrcap Nec-Opn",9,1/1/1991,"158",,"Yes","No",2009
"8202","Pertrochanteric Fx-Clos*",9,1/1/1991,"158",,"No","No",2009
"82020","Trochanteric Fx Nos-Clos",9,1/1/1991,"158",,"Yes","No",2009
"82021","Intertrochanteric Fx-Cl",9,1/1/1991,"158",,"Yes","No",2009
"82022","Subtrochanteric Fx-Close",9,1/1/1991,"158",,"Yes","No",2009
"8203","Pertrochanteric Fx-Open*",9,1/1/1991,"158",,"No","No",2009
"82030","Trochanteric Fx Nos-Open",9,1/1/1991,"158",,"Yes","No",2009
"82031","Intertrochanteric Fx-Opn",9,1/1/1991,"158",,"Yes","No",2009
"82032","Subtrochanteric Fx-Open",9,1/1/1991,"158",,"Yes","No",2009
"8208","Fx Neck Of Femur Nos-Cl",9,1/1/1991,"158",,"Yes","No",2009
"8209","Fx Neck Of Femur Nos-Opn",9,1/1/1991,"158",,"Yes","No",2009
"821","Other Femoral Fracture*",9,1/1/1991,"158",,"No","No",2009
"8210","Fx Femur Shaft/Nos-Close*",9,1/1/1991,"158",,"No","No",2009
"82100","Fx Femur Nos-Closed",9,1/1/1991,"158",,"Yes","No",2009
"82101","Fx Femur Shaft-Closed",9,1/1/1991,"158",,"Yes","No",2009
"8211","Fx Femur Shaft/Nos-Open*",9,1/1/1991,"158",,"No","No",2009
"82110","Fx Femur Nos-Open",9,1/1/1991,"158",,"Yes","No",2009
"82111","Fx Femur Shaft-Open",9,1/1/1991,"158",,"Yes","No",2009
"8212","Fx Lower End Femur-Close*",9,1/1/1991,"158",,"No","No",2009
"82120","Fx Low End Femur Nos-Cl",9,1/1/1991,"158",,"Yes","No",2009
"82121","Fx Femoral Condyle-Close",9,1/1/1991,"158",,"Yes","No",2009
"82122","Fx Low Femur Epiphy-Clos",9,1/1/1991,"158",,"Yes","No",2009
"82123","Supracondyl Fx Femur-Cl",9,1/1/1991,"158",,"Yes","No",2009
"82129","Fx Low End Femur Nec-Cl",9,1/1/1991,"158",,"Yes","No",2009
"8213","Fx Lower End Femur-Open*",9,1/1/1991,"158",,"No","No",2009
"82130","Fx Low End Femur Nos-Opn",9,1/1/1991,"158",,"Yes","No",2009
"82131","Fx Femoral Condyle-Open",9,1/1/1991,"158",,"Yes","No",2009
"82132","Fx Low Femur Epiphy-Open",9,1/1/1991,"158",,"Yes","No",2009
"82133","Supracondyl Fx Femur-Opn",9,1/1/1991,"158",,"Yes","No",2009
"82139","Fx Low End Femur Nec-Opn",9,1/1/1991,"158",,"Yes","No",2009
"835","Dislocation Of Hip*",9,1/1/1991,"158",,"No","No",2009
"8350","Dislocation Hip-Closed*",9,1/1/1991,"158",,"No","No",2009
"83500","Dislocat Hip Nos-Closed",9,1/1/1991,"158",,"Yes","No",2009
"83501","Posterior Disloc Hip-Cl",9,1/1/1991,"158",,"Yes","No",2009
"83502","Obturator Disloc Hip-Cl",9,1/1/1991,"158",,"Yes","No",2009
"83503","Ant Disloc Hip Nec-Clos",9,1/1/1991,"158",,"Yes","No",2009
"8351","Dislocation Hip-Open*",9,1/1/1991,"158",,"No","No",2009
"83510","Dislocation Hip Nos-Open",9,1/1/1991,"158",,"Yes","No",2009
"83511","Posterior Disloc Hip-Opn",9,1/1/1991,"158",,"Yes","No",2009
"83512","Obturator Disloc Hip-Opn",9,1/1/1991,"158",,"Yes","No",2009
"83513","Ant Disloc Hip Nec-Open",9,1/1/1991,"158",,"Yes","No",2009
"8502","Concussion-Moderate Coma",9,1/1/1991,"155",,"Yes","No",2009
"8503","Concussion-Prolong Coma",9,1/1/1991,"155",,"Yes","No",2009
"8504","Concussion-Deep Coma",9,1/1/1991,"155",,"Yes","No",2009
